title;rating;country;genre
The Cowboy Way;4.2;United States of America;Comedy films
The Cowboy Way;4.2;United States of America;Action films
The Cowboy Way;4.2;United States of America;Comedy films
The Cowboy Way;4.2;United States of America;Action films
The Scout;4.3;United States of America;Comedy films
Opportunity Knocks;4.3;United States of America;Comedy films
The Rainmaker;6.9;United States of America;Drama films
The Rainmaker;6.9;United States of America;Crime films
The Rainmaker;6.9;United States of America;Drama films
The Rainmaker;6.9;United States of America;Crime films
Rumble in the Bronx;6.5;Canada;Comedy films
Rumble in the Bronx;6.5;Canada;Comedy films
Rumble in the Bronx;6.5;Canada;Action films
Rumble in the Bronx;6.5;Canada;Action films
Rumble in the Bronx;6.5;Canada;Comedy films
Rumble in the Bronx;6.5;Canada;Comedy films
Rumble in the Bronx;6.5;Canada;Action films
Rumble in the Bronx;6.5;Canada;Action films
The Last Waltz;8.5;United States of America;Documentary films
Little Big Man;7.9;United States of America;Adventure films
Classe tous risques;8.3;République française;Buddy films
Classe tous risques;8.3;Italia;Crime films
Classe tous risques;8.3;Repubblica Italiana;Crime films
Classe tous risques;8.3;République française;Crime films
Classe tous risques;8.3;Italia;Thriller films
Classe tous risques;8.3;Repubblica Italiana;Thriller films
Classe tous risques;8.3;République française;Thriller films
The Good Mother;5.4;United States of America;Romance films
The Good Mother;5.4;United States of America;Romance films
The Prince of Pennsylvania;3.4;United States of America;Comedy-drama films
The Prince of Pennsylvania;3.4;United States of America;Comedy-drama films
The Rainbow;6.8;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
The Rainbow;6.8;United Kingdom of Great Britain and Northern Ireland;LGBT-related films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
End of the Game;5.6;Italia;Crime films
End of the Game;5.6;Repubblica Italiana;Crime films
Key Largo;8.1;United States of America;Drama films
Key Largo;8.1;United States of America;Film noir
Key Largo;8.1;United States of America;Crime films
Dr. Jekyll and Mr. Hyde;8.3;United States of America;Horror films
Dr. Jekyll and Mr. Hyde;8.3;United States of America;Science fiction films
After Hours;7.6;United States of America;Comedy films
Wagons East!;2.8;United States of America;Comedy films
Wagons East!;2.8;United States of America;Westerns
The Karate Kid;6.9;United States of America;Drama films
The Karate Kid;6.9;United States of America;Action films
The Karate Kid;6.9;United States of America;Romance films
The Karate Kid;6.9;United States of America;Teen films
The Karate Kid;6.9;United States of America;Drama films
The Karate Kid;6.9;United States of America;Action films
The Karate Kid;6.9;United States of America;Romance films
The Karate Kid;6.9;United States of America;Teen films
The Karate Kid;6.9;United States of America;Drama films
The Karate Kid;6.9;United States of America;Action films
The Karate Kid;6.9;United States of America;Romance films
The Karate Kid;6.9;United States of America;Teen films
I Was a Teenage Werewolf;4.9;United States of America;Horror films
I Was a Teenage Werewolf;4.9;United States of America;Teen films
I Was a Teenage Werewolf;4.9;United States of America;Monster movies
Parents;6.1;United States of America;Comedy horror
Who Am I?;6.2;香港;Comedy films
Who Am I?;6.2;香港;Action films
Who Am I?;6.2;香港;Comedy films
Who Am I?;6.2;香港;Action films
Double Impact;4.2;United States of America;Action films
Double Impact;4.2;United States of America;Action films
赤ひげ;7.5;日本;Drama films
赤ひげ;7.5;日本;Drama films
赤ひげ;7.5;日本;Drama films
In Like Flint;6.1;United States of America;Science fiction films
Our Man Flint;6.5;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
Demon Seed;5.9;United States of America;Horror films
Demon Seed;5.9;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
Demon Seed;5.9;United States of America;Horror films
Demon Seed;5.9;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
Demon Seed;5.9;United States of America;Horror films
Demon Seed;5.9;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
Demon Seed;5.9;United States of America;Horror films
Demon Seed;5.9;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
Demon Seed;5.9;United States of America;Horror films
Demon Seed;5.9;United States of America;Science fiction films
Demon Seed;5.9;United States of America;Drama films
デルス・ウザーラ;7.7;Союз Советских Социалистических Республик;Drama films
デルス・ウザーラ;7.7;Союз Советских Социалистических Республик;Drama films
デルス・ウザーラ;7.7;Союз Советских Социалистических Республик;Drama films
शोले;8;Republic of India;Drama films
शोले;8;भारत;Drama films
शोले;8;भारत गणराज्य;Drama films
शोले;8;ہندوستان;Drama films
शोले;8;جمہوریہ ہندوستان;Drama films
शोले;8;Republic of India;Comedy films
शोले;8;भारत;Comedy films
शोले;8;भारत गणराज्य;Comedy films
शोले;8;ہندوستان;Comedy films
शोले;8;جمہوریہ ہندوستان;Comedy films
शोले;8;Republic of India;Westerns
शोले;8;भारत;Westerns
शोले;8;भारत गणराज्य;Westerns
शोले;8;ہندوستان;Westerns
शोले;8;جمہوریہ ہندوستان;Westerns
शोले;8;Republic of India;Action films
शोले;8;भारत;Action films
शोले;8;भारत गणराज्य;Action films
शोले;8;ہندوستان;Action films
शोले;8;جمہوریہ ہندوستان;Action films
शोले;8;Republic of India;Adventure films
शोले;8;भारत;Adventure films
शोले;8;भारत गणराज्य;Adventure films
शोले;8;ہندوستان;Adventure films
शोले;8;جمہوریہ ہندوستان;Adventure films
शोले;8;Republic of India;Buddy films
शोले;8;भारत;Buddy films
शोले;8;भारत गणराज्य;Buddy films
शोले;8;ہندوستان;Buddy films
शोले;8;جمہوریہ ہندوستان;Buddy films
Cutthroat Island;4.9;Italia;Children's films
Cutthroat Island;4.9;Repubblica Italiana;Children's films
Cutthroat Island;4.9;République française;Children's films
Cutthroat Island;4.9;Bundesrepublik Deutschland;Children's films
Night of the Demons;4.8;United States of America;Horror films
Night of the Demons;4.8;United States of America;Comedy horror
True Confessions;8.2;United States of America;Drama films
True Confessions;8.2;United States of America;Crime films
The Stepfather;7;United States of America;Horror films
Miami Blues;6.5;United States of America;Drama films
Miami Blues;6.5;United States of America;Crime films
Miami Blues;6.5;United States of America;Drama films
Miami Blues;6.5;United States of America;Crime films
Bhowani Junction;7;United States of America;Drama films
Bhowani Junction;7;United Kingdom of Great Britain and Northern Ireland;Drama films
Bhowani Junction;7;United States of America;Romance films
Explorers;5.9;United States of America;Fantasy films
Explorers;5.9;United States of America;Comedy films
Explorers;5.9;United States of America;Adventure films
Explorers;5.9;United States of America;Science fiction films
Silent Running;6.7;United States of America;Drama films
Silent Running;6.7;United States of America;Adventure films
Silent Running;6.7;United States of America;Science fiction films
Highlander II: The Quickening;3;United States of America;Fantasy films
Highlander II: The Quickening;3;United States of America;Fantasy films
Raw Deal;7.9;United States of America;Crime films
48 Hrs.;7.3;United States of America;Buddy films
48 Hrs.;7.3;United States of America;Thriller films
48 Hrs.;7.3;United States of America;Buddy films
48 Hrs.;7.3;United States of America;Thriller films
Jet Pilot;5.7;United States of America;Romance films
Billy Bathgate;5;United States of America;Crime films
Billy Bathgate;5;United States of America;Gangster films
Billy Bathgate;5;United States of America;Crime films
Billy Bathgate;5;United States of America;Gangster films
Billy Bathgate;5;United States of America;Crime films
Billy Bathgate;5;United States of America;Gangster films
Biloxi Blues;6.5;United States of America;LGBT-related films
Biloxi Blues;6.5;United States of America;LGBT-related films
Central do Brasil;7.9;République française;Drama films
Central do Brasil;7.9;República Federativa do Brasil;Drama films
The Long Good Friday;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
The Long Good Friday;8.1;United Kingdom of Great Britain and Northern Ireland;Drama films
Carmen;7.9;Italia;Drama films
Carmen;7.9;Repubblica Italiana;Drama films
Carmen;7.9;République française;Drama films
Les Vaincus;6.4;Italia;Drama films
Les Vaincus;6.4;Repubblica Italiana;Drama films
Les Vaincus;6.4;République française;Drama films
Quai des Orfèvres;8.3;République française;Drama films
The Cobweb;6.5;United States of America;Drama films
Porcile;5.7;Italia;Drama films
Porcile;5.7;Repubblica Italiana;Drama films
Porcile;5.7;République française;Drama films
The Pawnbroker;8.2;United States of America;Drama films
The Good Mother;5.4;United States of America;Drama films
The Swarm;3.8;United States of America;Horror films
The Swarm;3.8;United States of America;Science fiction films
The Swarm;3.8;United States of America;Disaster films
The Swarm;3.8;United States of America;Horror films
The Swarm;3.8;United States of America;Science fiction films
The Swarm;3.8;United States of America;Disaster films
The Night Visitor;5.3;United States of America;Drama films
The Night Visitor;5.3;Sverige;Drama films
The Night Visitor;5.3;United States of America;Horror films
Cannibal Ferox;4.8;Italia;Horror films
Cannibal Ferox;4.8;Repubblica Italiana;Horror films
Cannibal Ferox;4.8;Italia;Adventure films
Cannibal Ferox;4.8;Repubblica Italiana;Adventure films
Cannibal Ferox;4.8;Italia;Exploitation films
Cannibal Ferox;4.8;Repubblica Italiana;Exploitation films
Cannibal Ferox;4.8;Italia;Horror films
Cannibal Ferox;4.8;Repubblica Italiana;Horror films
Cannibal Ferox;4.8;Italia;Adventure films
Cannibal Ferox;4.8;Repubblica Italiana;Adventure films
